"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x987108615231344640",2018-04-19 23:20:08,"x15513604","foxandfriends","Are Democrats eyeing ways to roll back the GOP tax law? | @realbobmassi https://t.co/iileco7yhl","Hootsuite",,,,FALSE,FALSE,49,34,,,"bit.ly/2J9LAbC","https://t.co/iileco7yhl","http://bit.ly/2J9LAbC",,,,,,,,,"x3331855162","realbobmassi","en",,,,,,,,,,,,,
"x987103664153165825",2018-04-19 23:00:27,"x15513604","foxandfriends",".@DLoesch slams Gov. Brown's 'lawlessness' in California https://t.co/iNnk8rCxpd","Hootsuite",,,,FALSE,FALSE,209,44,,,"bit.ly/2qJU2aR","https://t.co/iNnk8rCxpd","http://bit.ly/2qJU2aR",,,,,,,,,"x7702542","DLoesch","en",,,,,,,,,,,,,
"x987098541708410880",2018-04-19 22:40:06,"x15513604","foxandfriends","CBP official on California's limitations on National Guard https://t.co/VW2PIrKVXF","Hootsuite",,,,FALSE,FALSE,36,19,,,"bit.ly/2voDYzO","https://t.co/VW2PIrKVXF","http://bit.ly/2voDYzO",,,,,,,,,,,"en",,,,,,,,,,,,,
"x987093514210168835",2018-04-19 22:20:07,"x15513604","foxandfriends","How will Raul Castro's departure impact future U.S.-Cuba relations? | @MaElviraSalazar https://t.co/uaCtfbZm5E","Hootsuite",,,,FALSE,FALSE,23,6,,,"bit.ly/2qP58L0","https://t.co/uaCtfbZm5E","http://bit.ly/2qP58L0",,,,,,,,,"x40282700","MaElviraSalazar","en",,,,,,,,,,,,,
"x987088526960463873",2018-04-19 22:00:18,"x15513604","foxandfriends",".@David_Bossie: Trump will not fire Mueller, Rosenstein https://t.co/9OVvk0wuSJ","Hootsuite",,,,FALSE,FALSE,69,19,,,"bit.ly/2Jaa2tr","https://t.co/9OVvk0wuSJ","http://bit.ly/2Jaa2tr",,,,,,,,,"x333663029","David_Bossie","en",,,,,,,,,,,,,
"x987083469594513409",2018-04-19 21:40:12,"x15513604","foxandfriends","Retired nurse aboard Southwest flight describes the moment she jumped into action to try to save fellow passenger https://t.co/VpEB7b2LVt","Hootsuite",,,,FALSE,FALSE,79,19,,,"bit.ly/2HFn1WK","https://t.co/VpEB7b2LVt","http://bit.ly/2HFn1WK",,,,,,,,,,,"en",,,,,,,,,,,,,
"x987078417198862336",2018-04-19 21:20:08,"x15513604","foxandfriends",".@RepMarkMeadows urges a probe of the texts between Strzok, Page https://t.co/kbJ1CcnYKt","Hootsuite",,,,FALSE,FALSE,192,44,,,"bit.ly/2HLdF9M","https://t.co/kbJ1CcnYKt","http://bit.ly/2HLdF9M",,,,,,,,,"x963480595","RepMarkMeadows","en",,,,,,,,,,,,,
"x987077833980825601",2018-04-19 21:17:49,"x15513604","foxandfriends","RT @FoxNews: BREAKING: Rudy Giuliani to join #Trump’s legal team https://t.co/rGv17BvIkt","Twitter for iPhone",,,,FALSE,TRUE,0,957,"Trump",,"fxn.ws/2vvLh8Y","https://t.co/rGv17BvIkt","https://fxn.ws/2vvLh8Y",,,,,,,,,"x1367531","FoxNews","en",,,"x987077298984837120","BREAKING: Rudy Giuliani to join #Trump’s legal team https://t.co/rGv17BvIkt",,,,,,,,,
"x987073445363007488",2018-04-19 21:00:22,"x15513604","foxandfriends",".@GrahamAllen_1: Parents are more concerned with social media than parenting https://t.co/HwHtMFIlKd","Hootsuite",,,,FALSE,FALSE,77,24,,,"bit.ly/2Hd9MsR","https://t.co/HwHtMFIlKd","http://bit.ly/2Hd9MsR",,,,,,,,,"x832978972602429440","GrahamAllen_1","en",,,,,,,,,,,,,
"x987068348495286272",2018-04-19 20:40:07,"x15513604","foxandfriends",".@Judgenap: Evidence of Hillary's guilt is overwhelming https://t.co/ZeLtlyRJZo","Hootsuite",,,,FALSE,FALSE,404,105,,,"bit.ly/2HLGx1w","https://t.co/ZeLtlyRJZo","http://bit.ly/2HLGx1w",,,,,,,,,"x29216764","Judgenap","en",,,,,,,,,,,,,
"x987063316462915584",2018-04-19 20:20:08,"x15513604","foxandfriends","Angel father @real_jamielshaw: California governor doesn't care about us https://t.co/ajUhTUoseX","Hootsuite",,,,FALSE,FALSE,131,49,,,"bit.ly/2HCnQQm","https://t.co/ajUhTUoseX","http://bit.ly/2HCnQQm",,,,,,,,,"x832713490213134336","real_jamielshaw","en",,,,,,,,,,,,,
"x987058329519362049",2018-04-19 20:00:19,"x15513604","foxandfriends","What are the fundamentals to make North Korea summit move forward? | @ChristianWhiton https://t.co/svJRi4AqCL","Hootsuite",,,,FALSE,FALSE,31,9,,,"bit.ly/2J8PdOR","https://t.co/svJRi4AqCL","http://bit.ly/2J8PdOR",,,,,,,,,"x295770044","ChristianWhiton","en",,,,,,,,,,,,,
"x987010437303726080",2018-04-19 16:50:00,"x15513604","foxandfriends",".@DLoesch: Blaming Fox News for the refusal to uphold the constitution and cooperate with ICE in ‘sanctuary’ CA is a dereliction of duty, not media malpractice https://t.co/kfCTNfklzF","Media Studio",,,,FALSE,FALSE,290,92,,,,,,"http://pbs.twimg.com/amplify_video_thumb/986993887125430277/img/dFHST-TLexji8ktS.jpg","https://t.co/kfCTNfklzF","https://twitter.com/foxandfriends/status/987010437303726080/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/986993887125430277/img/dFHST-TLexji8ktS.jpg","https://t.co/kfCTNfklzF","https://twitter.com/foxandfriends/status/987010437303726080/video/1",,"x7702542","DLoesch","en",,,,,,,,,,,,,
"x987009675261628416",2018-04-19 16:46:58,"x15513604","foxandfriends",".@DLoesch: Californians are sick of lawlessness that has allowed sanctuary for criminals in their communities https://t.co/DO5TXfGVIH","Media Studio",,,,FALSE,FALSE,762,202,,,,,,"http://pbs.twimg.com/amplify_video_thumb/986993111116189696/img/vXPNy-Ja8QZXtQPj.jpg","https://t.co/DO5TXfGVIH","https://twitter.com/foxandfriends/status/987009675261628416/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/986993111116189696/img/vXPNy-Ja8QZXtQPj.jpg","https://t.co/DO5TXfGVIH","https://twitter.com/foxandfriends/status/987009675261628416/video/1",,"x7702542","DLoesch","en",,,,,,,,,,,,,
"x987005406110277632",2018-04-19 16:30:01,"x15513604","foxandfriends","“I’m so sick and tired of the Democratic party using our foreign policy with the Russians as a political lever” -@David_Bossie https://t.co/3emkusLnBX","Media Studio",,,,FALSE,FALSE,283,77,,,,,,"http://pbs.twimg.com/media/DbKEAFZX0AAGlg4.jpg","https://t.co/3emkusLnBX","https://twitter.com/foxandfriends/status/987005406110277632/video/1","photo","http://pbs.twimg.com/media/DbKEAFZX0AAGlg4.jpg","https://t.co/3emkusLnBX","https://twitter.com/foxandfriends/status/987005406110277632/video/1",,"x333663029","David_Bossie","en",,,,,,,,,,,,,
"x987005402645643264",2018-04-19 16:30:00,"x15513604","foxandfriends","CBP Deputy Commissioner Ronald Vitiello: We need plans in place to secure the border with a wall, close loopholes, and end catch &amp; release to meet the public and President’s demands for a safe border https://t.co/girukhCZOb","Media Studio",,,,FALSE,FALSE,228,59,,,,,,"http://pbs.twimg.com/amplify_video_thumb/986988863515168768/img/yU15VlJM69W_8A4U.jpg","https://t.co/girukhCZOb","https://twitter.com/foxandfriends/status/987005402645643264/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/986988863515168768/img/yU15VlJM69W_8A4U.jpg","https://t.co/girukhCZOb","https://twitter.com/foxandfriends/status/987005402645643264/video/1",,,,"en",,,,,,,,,,,,,
"x987005268562206721",2018-04-19 16:29:28,"x15513604","foxandfriends","CBP Deputy Commissioner Ronald Vitiello: We’re not asking the Nat’l Guard to have any law enforcement duties. We need aviation support, help watching cameras and road maintenance. https://t.co/yPOOcUfEND","Media Studio",,,,FALSE,FALSE,115,38,,,,,,"http://pbs.twimg.com/amplify_video_thumb/986987533706973184/img/KQfKXApCVrnErMIP.jpg","https://t.co/yPOOcUfEND","https://twitter.com/foxandfriends/status/987005268562206721/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/986987533706973184/img/KQfKXApCVrnErMIP.jpg","https://t.co/yPOOcUfEND","https://twitter.com/foxandfriends/status/987005268562206721/video/1",,,,"en",,,,,,,,,,,,,
"x987001124765908992",2018-04-19 16:13:00,"x15513604","foxandfriends",".@David_Bossie: The American people are now seeing the way HRC and her team were interviewed together, not under oath, and with immunity deals, versus how President Trump and his team are being treated https://t.co/XCH39lIEZz","Media Studio",,,,FALSE,FALSE,596,241,,,,,,"http://pbs.twimg.com/media/DbKD5VkXcAAobOX.jpg","https://t.co/XCH39lIEZz","https://twitter.com/foxandfriends/status/987001124765908992/video/1","photo","http://pbs.twimg.com/media/DbKD5VkXcAAobOX.jpg","https://t.co/XCH39lIEZz","https://twitter.com/foxandfriends/status/987001124765908992/video/1",,"x333663029","David_Bossie","en",,,,,,,,,,,,,
"x986998608305111040",2018-04-19 16:03:00,"x15513604","foxandfriends",".@David_Bossie: The left continues to say Trump is going to fire Mueller and Rosenstein because that’s all they have – they have no agenda https://t.co/6KQ0R3Fu6R","Media Studio",,,,FALSE,FALSE,289,97,,,,,,"http://pbs.twimg.com/media/DbKDyY5WAAAN3dP.jpg","https://t.co/6KQ0R3Fu6R","https://twitter.com/foxandfriends/status/986998608305111040/video/1","photo","http://pbs.twimg.com/media/DbKDyY5WAAAN3dP.jpg","https://t.co/6KQ0R3Fu6R","https://twitter.com/foxandfriends/status/986998608305111040/video/1",,"x333663029","David_Bossie","en",,,,,,,,,,,,,
"x986994330140200962",2018-04-19 15:46:00,"x15513604","foxandfriends",".@RepMarkMeadows: A DOJ email stating how to articulate the exoneration of Hillary Clinton indicates it may have prompted the edits given to James Comey https://t.co/QmaONL2nTq","Media Studio",,,,FALSE,FALSE,227,98,,,,,,"http://pbs.twimg.com/media/DbJ_59FXcAEjt0D.jpg","https://t.co/QmaONL2nTq","https://twitter.com/foxandfriends/status/986994330140200962/video/1","photo","http://pbs.twimg.com/media/DbJ_59FXcAEjt0D.jpg","https://t.co/QmaONL2nTq","https://twitter.com/foxandfriends/status/986994330140200962/video/1",,"x963480595","RepMarkMeadows","en",,,,,,,,,,,,,
"x986991832688152578",2018-04-19 15:36:04,"x15513604","foxandfriends",".@RepMarkMeadows: We have email evidence that suggests James Comey’s Clinton probe testimony was false and at best misled the American public https://t.co/eddPN9lIYJ","Media Studio",,,,FALSE,FALSE,1334,599,,,,,,"http://pbs.twimg.com/media/DbJ_0AJW4AAvxRv.jpg","https://t.co/eddPN9lIYJ","https://twitter.com/foxandfriends/status/986991832688152578/video/1","photo","http://pbs.twimg.com/media/DbJ_0AJW4AAvxRv.jpg","https://t.co/eddPN9lIYJ","https://twitter.com/foxandfriends/status/986991832688152578/video/1",,"x963480595","RepMarkMeadows","en",,,,,,,,,,,,,
"x986985773458010113",2018-04-19 15:12:00,"x15513604","foxandfriends","@GrahamAllen_1: Parents today are more concerned with posting on social media than with parenting their kids – you are not their friend https://t.co/HsXeY9bMHM","Media Studio",,"x832978972602429440","GrahamAllen_1",FALSE,FALSE,80,27,,,,,,"http://pbs.twimg.com/media/DbJ3x3_WsAYMvN5.jpg","https://t.co/HsXeY9bMHM","https://twitter.com/foxandfriends/status/986985773458010113/video/1","photo","http://pbs.twimg.com/media/DbJ3x3_WsAYMvN5.jpg","https://t.co/HsXeY9bMHM","https://twitter.com/foxandfriends/status/986985773458010113/video/1",,"x832978972602429440","GrahamAllen_1","en",,,,,,,,,,,,,
"x986983257425133568",2018-04-19 15:02:00,"x15513604","foxandfriends",".@Judgenap: Hillary Clinton shouldn’t be immune to prosecution just because she ran for president or because her last name is ‘Clinton’ https://t.co/rdoSvnHaL1","Media Studio",,,,FALSE,FALSE,862,284,,,,,,"http://pbs.twimg.com/media/DbJ16FbWsAA0ohZ.jpg","https://t.co/rdoSvnHaL1","https://twitter.com/foxandfriends/status/986983257425133568/video/1","photo","http://pbs.twimg.com/media/DbJ16FbWsAA0ohZ.jpg","https://t.co/rdoSvnHaL1","https://twitter.com/foxandfriends/status/986983257425133568/video/1",,"x29216764","Judgenap","en",,,,,,,,,,,,,
"x986980870744625153",2018-04-19 14:52:31,"x15513604","foxandfriends",".@Judgenap: AG Sessions still has the opportunity to go after Hillary Clinton – the evidence of her guilt of espionage is ‘overwhelming’ https://t.co/AK8P7o2D7c","Media Studio",,,,FALSE,FALSE,3089,1219,,,,,,"http://pbs.twimg.com/media/DbJ11n2XcAAhkJV.jpg","https://t.co/AK8P7o2D7c","https://twitter.com/foxandfriends/status/986980870744625153/video/1","photo","http://pbs.twimg.com/media/DbJ11n2XcAAhkJV.jpg","https://t.co/AK8P7o2D7c","https://twitter.com/foxandfriends/status/986980870744625153/video/1",,"x29216764","Judgenap","en",,,,,,,,,,,,,
"x986965002962776064",2018-04-19 13:49:28,"x15513604","foxandfriends","New York Gov Cuomo grants 35,000 paroled felons right to vote https://t.co/wAwd9EDnLh","Twitter Web Client",,,,FALSE,FALSE,80,66,,,"fxn.ws/2qL422L","https://t.co/wAwd9EDnLh","https://fxn.ws/2qL422L",,,,,,,,,,,"en",,,,,,,,,,,,,
"x986964148910284800",2018-04-19 13:46:04,"x15513604","foxandfriends","Angel dad @real_jamielshaw to Gov. Jerry Brown: We have to go to the cemetery to see our family members who were killed by illegal criminals, we kiss pictures – what do you do? https://t.co/v7K8Z4QgCY","Media Studio",,,,FALSE,FALSE,538,256,,,,,,"http://pbs.twimg.com/media/DbJmm2ZXUAUmHYc.jpg","https://t.co/v7K8Z4QgCY","https://twitter.com/foxandfriends/status/986964148910284800/video/1","photo","http://pbs.twimg.com/media/DbJmm2ZXUAUmHYc.jpg","https://t.co/v7K8Z4QgCY","https://twitter.com/foxandfriends/status/986964148910284800/video/1",,"x832713490213134336","real_jamielshaw","en",,,,,,,,,,,,,
"x986956581710413824",2018-04-19 13:16:00,"x15513604","foxandfriends","Houston City Hall lights up in former First Lady Barbara Bush’s favorite color https://t.co/bB6hbGICT3","Media Studio",,,,FALSE,FALSE,335,64,,,,,,"http://pbs.twimg.com/media/DbJYqYKWkAA2VeV.jpg","https://t.co/bB6hbGICT3","https://twitter.com/foxandfriends/status/986956581710413824/video/1","photo","http://pbs.twimg.com/media/DbJYqYKWkAA2VeV.jpg","https://t.co/bB6hbGICT3","https://twitter.com/foxandfriends/status/986956581710413824/video/1",,,,"en",,,,,,,,,,,,,
"x986954108069449728",2018-04-19 13:06:10,"x15513604","foxandfriends","RT @ToddPiro: Is the Attorney-Client Privilege ever going to be the same?  @Judgenap and I break down the issues for you in this latest ins…","Twitter Web Client",,,,FALSE,TRUE,0,33,,,,,,,,,,,,,,"x33125742 29216764","ToddPiro Judgenap","en",,,"x986953720121450497","Is the Attorney-Client Privilege ever going to be the same?  @Judgenap and I break down the issues for you in this latest installment of #FreedomWatch.  #cohen #trump #attorneyclient @foxandfriends @FoxFriendsFirst https://t.co/PQmqOdjbeR",,,,,,,,,
"x986954065224450048",2018-04-19 13:06:00,"x15513604","foxandfriends","More than 2,400 planes are equipped with the same engine that caused a deadly explosion on a Southwest plane https://t.co/I862rFHAqp","Media Studio",,,,FALSE,FALSE,57,38,,,,,,"http://pbs.twimg.com/amplify_video_thumb/986946276892737536/img/VVytsgEBQIneNRtj.jpg","https://t.co/I862rFHAqp","https://twitter.com/foxandfriends/status/986954065224450048/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/986946276892737536/img/VVytsgEBQIneNRtj.jpg","https://t.co/I862rFHAqp","https://twitter.com/foxandfriends/status/986954065224450048/video/1",,,,"en",,,,,,,,,,,,,
"x986951548067393536",2018-04-19 12:56:00,"x15513604","foxandfriends","NY Gov. Andrew Cuomo grants 35,000 paroled felons the right to vote https://t.co/5UJA5y4CjI","Media Studio",,,,FALSE,FALSE,225,276,,,,,,"http://pbs.twimg.com/media/DbJW1-tXUAA8rZe.jpg","https://t.co/5UJA5y4CjI","https://twitter.com/foxandfriends/status/986951548067393536/video/1","photo","http://pbs.twimg.com/media/DbJW1-tXUAA8rZe.jpg","https://t.co/5UJA5y4CjI","https://twitter.com/foxandfriends/status/986951548067393536/video/1",,,,"en",,,,,,,,,,,,,
"x986949031610826752",2018-04-19 12:46:00,"x15513604","foxandfriends","Death of Gen. McMaster’s father investigated as “suspicious” https://t.co/zJDGWYHRSm","Media Studio",,,,FALSE,FALSE,161,135,,,,,,"http://pbs.twimg.com/media/DbJWwEwX4AAyGrw.jpg","https://t.co/zJDGWYHRSm","https://twitter.com/foxandfriends/status/986949031610826752/video/1","photo","http://pbs.twimg.com/media/DbJWwEwX4AAyGrw.jpg","https://t.co/zJDGWYHRSm","https://twitter.com/foxandfriends/status/986949031610826752/video/1",,,,"en",,,,,,,,,,,,,
"x986946484221423616",2018-04-19 12:35:53,"x15513604","foxandfriends","Delta jet engine catches fire mid-flight just one day after the deadly explosion on a Southwest plane https://t.co/mJ7hviWEP5","Media Studio",,,,FALSE,FALSE,95,57,,,,,,"http://pbs.twimg.com/media/DbJWj94W0AAnN8k.jpg","https://t.co/mJ7hviWEP5","https://twitter.com/foxandfriends/status/986946484221423616/video/1","photo","http://pbs.twimg.com/media/DbJWj94W0AAnN8k.jpg","https://t.co/mJ7hviWEP5","https://twitter.com/foxandfriends/status/986946484221423616/video/1",,,,"en",,,,,,,,,,,,,
"x986944973974228992",2018-04-19 12:29:53,"x15513604","foxandfriends","RT @MelissaAFrancis: Getting ready to cook with @ainsleyearhardt @foxandfriends Guess which child is the MOST fired up? #BetterWithFriends…","Twitter Web Client",,,,FALSE,TRUE,0,38,"BetterWithFriends",,,,,,,,,,,,,"x29515247 186646579 15513604","MelissaAFrancis ainsleyearhardt foxandfriends","en",,,"x986944500777046017","Getting ready to cook with @ainsleyearhardt @foxandfriends Guess which child is the MOST fired up? #BetterWithFriends https://t.co/opdWsOozry",,,,,,,,,
"x986942742474510337",2018-04-19 12:21:00,"x15513604","foxandfriends","RT @JaniceDean: Look who’s in the @foxandfriends #greenroom with their latest @Frogcaster books!  Greyson and Thompson are coming up with t…","Twitter Web Client",,,,FALSE,TRUE,0,29,"greenroom",,,,,,,,,,,,,"x111400999 15513604 3730233627","JaniceDean foxandfriends Frogcaster","en",,,"x986941044360187906","Look who’s in the @foxandfriends #greenroom with their latest @Frogcaster books!  Greyson and Thompson are coming up with their mama @MelissaAFrancis and sister Gemma #CookingwithFriends https://t.co/JeDHx2DZQU",,,,,,,,,
"x986942559594450944",2018-04-19 12:20:17,"x15513604","foxandfriends","DHS reveals dozens of MS-13 and other gang members have been shielded by nationwide ‘sanctuary’ policies. Is it finally time for sanctuary cities to end?","Twitter Web Client",,,,FALSE,FALSE,329,370,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x986942099420524544",2018-04-19 12:18:27,"x15513604","foxandfriends","President Trump: If the meeting with Kim Jong Un is not ‘fruitful,’ I will respectfully leave https://t.co/SVhzNaVYTX","Media Studio",,,,FALSE,FALSE,384,82,,,,,,"http://pbs.twimg.com/media/DbI5PCuX0AAn7lC.jpg","https://t.co/SVhzNaVYTX","https://twitter.com/foxandfriends/status/986942099420524544/video/1","photo","http://pbs.twimg.com/media/DbI5PCuX0AAn7lC.jpg","https://t.co/SVhzNaVYTX","https://twitter.com/foxandfriends/status/986942099420524544/video/1",,,,"en",,,,,,,,,,,,,
"x986936700218703874",2018-04-19 11:57:00,"x15513604","foxandfriends","Angel dad @real_jamielshaw: My son would be alive today if ICE had been called on his criminal illegal immigrant killer - I guarantee if it was a politician’s child, they would be raising hell https://t.co/tlkae7lBgR","Media Studio",,,,FALSE,FALSE,622,266,,,,,,"http://pbs.twimg.com/amplify_video_thumb/986934565330710528/img/M5aw1zLBcu1XZvJC.jpg","https://t.co/tlkae7lBgR","https://twitter.com/foxandfriends/status/986936700218703874/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/986934565330710528/img/M5aw1zLBcu1XZvJC.jpg","https://t.co/tlkae7lBgR","https://twitter.com/foxandfriends/status/986936700218703874/video/1",,"x832713490213134336","real_jamielshaw","en",,,,,,,,,,,,,
"x986933751899938816",2018-04-19 11:45:17,"x15513604","foxandfriends","“ANGER IN HIS HEART” -Angel dad @real_jamielshaw reacts to Gov. Jerry Brown denying that CA’s sanctuary laws protect the rights of illegals over the rights of citizens https://t.co/rsOKMSqSpg","Media Studio",,,,FALSE,FALSE,405,218,,,,,,"http://pbs.twimg.com/media/DbJK-0iXUAEd5R9.jpg","https://t.co/rsOKMSqSpg","https://twitter.com/foxandfriends/status/986933751899938816/video/1","photo","http://pbs.twimg.com/media/DbJK-0iXUAEd5R9.jpg","https://t.co/rsOKMSqSpg","https://twitter.com/foxandfriends/status/986933751899938816/video/1",,"x832713490213134336","real_jamielshaw","en",,,,,,,,,,,,,
"x986930937756778496",2018-04-19 11:34:06,"x15513604","foxandfriends","RT @ainsleyearhardt: Good morning! RT if you're starting your day with us. @foxandfriends @FoxNews https://t.co/scu07BHc0s","Twitter Web Client",,,,FALSE,TRUE,0,496,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/986921410223362048/pu/img/cOukJis5H_NY3Fx1.jpg","https://t.co/scu07BHc0s","https://twitter.com/ainsleyearhardt/status/986921507430465536/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/986921410223362048/pu/img/cOukJis5H_NY3Fx1.jpg","https://t.co/scu07BHc0s","https://twitter.com/ainsleyearhardt/status/986921507430465536/video/1",,"x186646579 15513604 1367531","ainsleyearhardt foxandfriends FoxNews","en",,,"x986921507430465536","Good morning! RT if you're starting your day with us. @foxandfriends @FoxNews https://t.co/scu07BHc0s",,,,,,,,,
"x986929150530342912",2018-04-19 11:27:00,"x15513604","foxandfriends","FOX NEWS ALERT: Cuba will not be ruled by a member of the Castro family for the first time since 1959 | @SHarrigan https://t.co/ZokUwplAaa","Media Studio",,,,FALSE,FALSE,196,96,,,,,,"http://pbs.twimg.com/media/DbJBVONXUAA5Vwx.jpg","https://t.co/ZokUwplAaa","https://twitter.com/foxandfriends/status/986929150530342912/video/1","photo","http://pbs.twimg.com/media/DbJBVONXUAA5Vwx.jpg","https://t.co/ZokUwplAaa","https://twitter.com/foxandfriends/status/986929150530342912/video/1",,"x773202777258373120","SHarrigan","en",,,,,,,,,,,,,
"x986926633973006336",2018-04-19 11:17:00,"x15513604","foxandfriends","Houston to celebrate the life of Barbara Bush at City Hall while memorials grow ahead of tomorrow’s public viewing | @adamhousley https://t.co/h8ugn2r6MG","Media Studio",,,,FALSE,FALSE,184,35,,,,,,"http://pbs.twimg.com/media/DbJBOkOW0AAJbW5.jpg","https://t.co/h8ugn2r6MG","https://twitter.com/foxandfriends/status/986926633973006336/video/1","photo","http://pbs.twimg.com/media/DbJBOkOW0AAJbW5.jpg","https://t.co/h8ugn2r6MG","https://twitter.com/foxandfriends/status/986926633973006336/video/1",,"x16073043","adamhousley","en",,,,,,,,,,,,,
"x986924117105426433",2018-04-19 11:07:00,"x15513604","foxandfriends","DHS reveals dozens of MS-13 and other gang members have been released by ‘sanctuary’ policies https://t.co/7A082yGn0K","Media Studio",,,,FALSE,FALSE,1121,904,,,,,,"http://pbs.twimg.com/media/DbJBHrDX4AA2ATY.jpg","https://t.co/7A082yGn0K","https://twitter.com/foxandfriends/status/986924117105426433/video/1","photo","http://pbs.twimg.com/media/DbJBHrDX4AA2ATY.jpg","https://t.co/7A082yGn0K","https://twitter.com/foxandfriends/status/986924117105426433/video/1",,,,"en",,,,,,,,,,,,,
"x986921600816701440",2018-04-19 10:57:00,"x15513604","foxandfriends","HAPPENING TODAY: President Trump heads to Key West’s anti-smuggling center one day after CA Gov. Jerry Brown agrees to deploy ‘up to 400’ troops under strict terms https://t.co/44999YAn5r","Media Studio",,,,FALSE,FALSE,265,107,,,,,,"http://pbs.twimg.com/media/DbI8KayW4AA7yfM.jpg","https://t.co/44999YAn5r","https://twitter.com/foxandfriends/status/986921600816701440/video/1","photo","http://pbs.twimg.com/media/DbI8KayW4AA7yfM.jpg","https://t.co/44999YAn5r","https://twitter.com/foxandfriends/status/986921600816701440/video/1",,,,"en",,,,,,,,,,,,,
"x986920280055533568",2018-04-19 10:51:45,"x15513604","foxandfriends","RT @FoxNews: .@real_jamielshaw on Governor Brown and California’s sanctuary laws @foxandfriends https://t.co/fo7FS8T7mR","Twitter Web Client",,,,FALSE,TRUE,0,215,,,,,,"http://pbs.twimg.com/amplify_video_thumb/986919617061933056/img/bZvoj9DXbNF13twn.jpg","https://t.co/fo7FS8T7mR","https://twitter.com/FoxNews/status/986919933236965376/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/986919617061933056/img/bZvoj9DXbNF13twn.jpg","https://t.co/fo7FS8T7mR","https://twitter.com/FoxNews/status/986919933236965376/video/1",,"x1367531 832713490213134336 15513604","FoxNews real_jamielshaw foxandfriends","en",,,"x986919933236965376",".@real_jamielshaw on Governor Brown and California’s sanctuary laws @foxandfriends https://t.co/fo7FS8T7mR",,,,,,,,,
"x986919083835842560",2018-04-19 10:47:00,"x15513604","foxandfriends",".@GovMikeHuckabee: President Trump’s planned meeting with Kim Jong Un is historic (via @IngrahamAngle) https://t.co/q5vRq9KzJb","Media Studio",,,,FALSE,FALSE,420,140,,,,,,"http://pbs.twimg.com/media/DbI5ZNeWkAAmUG2.jpg","https://t.co/q5vRq9KzJb","https://twitter.com/foxandfriends/status/986919083835842560/video/1","photo","http://pbs.twimg.com/media/DbI5ZNeWkAAmUG2.jpg","https://t.co/q5vRq9KzJb","https://twitter.com/foxandfriends/status/986919083835842560/video/1",,"x15416505 50769180","GovMikeHuckabee IngrahamAngle","en",,,,,,,,,,,,,
"x986916567576383488",2018-04-19 10:37:00,"x15513604","foxandfriends","President Trump: If the meeting with Kim Jong Un is not ‘fruitful,’ I will respectfully leave https://t.co/wdcVvI9NeA","Media Studio",,,,FALSE,FALSE,1086,215,,,,,,"http://pbs.twimg.com/media/DbI5PCuX0AAn7lC.jpg","https://t.co/wdcVvI9NeA","https://twitter.com/foxandfriends/status/986916567576383488/video/1","photo","http://pbs.twimg.com/media/DbI5PCuX0AAn7lC.jpg","https://t.co/wdcVvI9NeA","https://twitter.com/foxandfriends/status/986916567576383488/video/1",,,,"en",,,,,,,,,,,,,
"x986914134993358848",2018-04-19 10:27:20,"x15513604","foxandfriends","President Trump confirms he’ll meet with Kim Jong Un in historic effort to denuclearize North Korea—but warns he has no problem leaving the meeting https://t.co/eAurVvHFuy","Media Studio",,,,FALSE,FALSE,423,112,,,,,,"http://pbs.twimg.com/media/DbI5I40W0AAGLG8.jpg","https://t.co/eAurVvHFuy","https://twitter.com/foxandfriends/status/986914134993358848/video/1","photo","http://pbs.twimg.com/media/DbI5I40W0AAGLG8.jpg","https://t.co/eAurVvHFuy","https://twitter.com/foxandfriends/status/986914134993358848/video/1",,,,"en",,,,,,,,,,,,,
"x986911613956567040",2018-04-19 10:17:19,"x15513604","foxandfriends","Erin Popovich, wife of San Antonio Spurs coach Gregg Popovich, dies at 67 https://t.co/3VKQP3q7sG","Twitter Web Client",,,,FALSE,FALSE,33,16,,,"fxn.ws/2F085x5","https://t.co/3VKQP3q7sG","https://fxn.ws/2F085x5",,,,,,,,,,,"en",,,,,,,,,,,,,
