"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x972622325454659585",2018-03-10 23:56:47,"x25073877","realDonaldTrump","Join me LIVE in Moon Township, Pennsylvania at 7:00pmE. Great crowd for a #MAGA rally!
https://t.co/PYJNg0WGDL","Twitter for iPhone",,,,FALSE,FALSE,42818,7648,"MAGA",,"facebook.com/DonaldTrump/vi…","https://t.co/PYJNg0WGDL","https://www.facebook.com/DonaldTrump/videos/10160713139290725/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972585290857672704",2018-03-10 21:29:37,"x25073877","realDonaldTrump","The European Union, wonderful countries who treat the U.S. very badly on trade, are complaining about the tariffs on Steel &amp; Aluminum. If they drop their horrific barriers &amp; tariffs on U.S. products going in, we will likewise drop ours. Big Deficit. If not, we Tax Cars etc. FAIR!","Twitter for iPhone",,,,FALSE,FALSE,99738,24029,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972563247160274947",2018-03-10 20:02:02,"x25073877","realDonaldTrump","In the first hours after hearing that North Korea’s leader wanted to meet with me to talk denuclearization and that missile launches will end, the press was startled &amp; amazed.They couldn’t believe it. But by the following morning the news became FAKE.They said so what, who cares!","Twitter for iPhone",,,,FALSE,FALSE,89402,21501,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972542173030879233",2018-03-10 18:38:17,"x25073877","realDonaldTrump","North Korea has not conducted a Missile Test since November 28, 2017 and has promised not to do so through our meetings. I believe they will honor that commitment!","Twitter for iPhone",,,,FALSE,FALSE,90412,17893,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972538115901607937",2018-03-10 18:22:10,"x25073877","realDonaldTrump","Heading to Moon Township, Pennsylvania, to be with a really good person, State Representative Rick Saccone, who is running for Congress. Big &amp; happy crowd (why not, some of the best economic numbers ever). Rick will help me a lot. Also, tough on crime &amp; border. Loves 2nd A &amp; VETS","Twitter for iPhone",,,,FALSE,FALSE,63859,13757,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972523294233710593",2018-03-10 17:23:16,"x25073877","realDonaldTrump","Spoke to Prime Minister Abe of Japan, who is very enthusiastic about talks with North Korea. Also discussing opening up Japan to much better trade with the U.S. Currently have a massive $100 Billion Trade Deficit. Not fair or sustainable. It will all work out!","Twitter for iPhone",,,,FALSE,FALSE,72486,16769,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972506194978983937",2018-03-10 16:15:19,"x25073877","realDonaldTrump","Chinese President XI JINPING and I spoke at length about the meeting with KIM JONG UN of North Korea. President XI told me he appreciates that the U.S. is working to solve the problem diplomatically rather than going with the ominous alternative. China continues to be helpful!","Twitter for iPhone",,,,FALSE,FALSE,91336,19056,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972500344197566465",2018-03-10 15:52:04,"x25073877","realDonaldTrump","Congratulations to Kristian Saucier, a man who has served proudly in the Navy, on your newly found Freedom. Now you can go out and have the life you deserve!","Twitter for iPhone",,,,FALSE,FALSE,85992,18592,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972466816114032640",2018-03-10 13:38:51,"x25073877","realDonaldTrump","We are deeply saddened by the tragic situation in Yountville and mourn the loss of three incredible women who cared for our Veterans.","Twitter for iPhone",,,,FALSE,FALSE,75283,14018,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972271520847466498",2018-03-10 00:42:49,"x25073877","realDonaldTrump","The deal with North Korea is very much in the making and will be, if completed, a very good one for the World. Time and place to be determined.","Twitter for iPhone",,,,FALSE,FALSE,125873,26875,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972242845636669440",2018-03-09 22:48:52,"x25073877","realDonaldTrump","Spoke to PM @TurnbullMalcolm of Australia. He is committed to having a very fair and reciprocal military and trade relationship. Working very quickly on a security agreement so we don’t have to impose steel or aluminum tariffs on our ally, the great nation of Australia!","Twitter for iPhone",,,,FALSE,FALSE,78533,17235,,,,,,,,,,,,,,"x16734909","TurnbullMalcolm","en",,,,,,,,,,,,,
"x972210637018423301",2018-03-09 20:40:53,"x25073877","realDonaldTrump","That’s right @RepBost! Thank you for your support in helping put America back to work. It’s about JOBS, JOBS, JOBS for our incredible workers and putting AMERICA FIRST! https://t.co/ChUQEa6rsC","Twitter for iPhone",,,,TRUE,FALSE,54736,13081,,,"twitter.com/repbost/status…","https://t.co/ChUQEa6rsC","https://twitter.com/repbost/status/971859015700570113",,,,,,,,,"x2964877294","RepBost","en","x971859015700570113","Pleased @POTUS has heard my call &amp; the call of our steelworkers to bring jobs back (500 in Granite City). This addresses the global glut in steel and other unfair foreign trade practices that have cost our economy jobs and imperiled our national security. https://t.co/cWLYInHGIw",,,,,,,,,,,
"x972209197935980544",2018-03-09 20:35:10,"x25073877","realDonaldTrump","Look forward to being in Pennsylvania tomorrow in support of Rick @Saccone4PA18. Big crowd expected in Moon Township. Vote Rick and see you there! #MAGA","Twitter for iPhone",,,,FALSE,FALSE,54142,12391,"MAGA",,,,,,,,,,,,,"x974770469495812102","saccone4PA18","en",,,,,,,,,,,,,
"x972151933782974464",2018-03-09 16:47:37,"x25073877","realDonaldTrump","JOBS, JOBS, JOBS! #MAGA https://t.co/YAaqRcA7ZS","Twitter for iPhone",,,,FALSE,FALSE,71299,18230,"MAGA",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/972151814169792512/pu/img/U8OgZ04h8m7b1ohQ.jpg","https://t.co/YAaqRcA7ZS","https://twitter.com/realDonaldTrump/status/972151933782974464/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/972151814169792512/pu/img/U8OgZ04h8m7b1ohQ.jpg","https://t.co/YAaqRcA7ZS","https://twitter.com/realDonaldTrump/status/972151933782974464/video/1",,,,"en",,,,,,,,,,,,,
"x971915531346436096",2018-03-09 01:08:14,"x25073877","realDonaldTrump","Kim Jong Un talked about denuclearization with the South Korean Representatives, not just a freeze. Also, no missile testing by North Korea during this period of time. Great progress being made but sanctions will remain until an agreement is reached. Meeting being planned!","Twitter for iPhone",,,,FALSE,FALSE,173381,45174,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971872457182326784",2018-03-08 22:17:04,"x25073877","realDonaldTrump","“Presidential Proclamation on Adjusting Imports of Aluminum into the United States” 
 
Proclamation: https://t.co/aCaMtOUAl0
Remarks: https://t.co/nypErcqFSU https://t.co/rcrkpvChkz","Twitter for iPhone",,,,FALSE,FALSE,52903,12274,,,"45.wh.gov/Aluminum 45.wh.gov/SteelAluminumR…","https://t.co/aCaMtOUAl0 https://t.co/nypErcqFSU","http://45.wh.gov/Aluminum http://45.wh.gov/SteelAluminumRemarks","http://pbs.twimg.com/media/DXzI1-dU0AA3PgM.jpg","https://t.co/rcrkpvChkz","https://twitter.com/realDonaldTrump/status/971872457182326784/photo/1","photo","http://pbs.twimg.com/media/DXzI1-dU0AA3PgM.jpg","https://t.co/rcrkpvChkz","https://twitter.com/realDonaldTrump/status/971872457182326784/photo/1",,,,"en",,,,,,,,,,,,,
"x971872339330781185",2018-03-08 22:16:36,"x25073877","realDonaldTrump","“Presidential Proclamation on Adjusting Imports of Steel into the United States”
 
Proclamation: https://t.co/hxduwSoElz
Remarks: https://t.co/nypErcqFSU https://t.co/q92FDYZeUl","Twitter for iPhone",,,,FALSE,FALSE,43781,9474,,,"45.wh.gov/Steel 45.wh.gov/SteelAluminumR…","https://t.co/hxduwSoElz https://t.co/nypErcqFSU","http://45.wh.gov/Steel http://45.wh.gov/SteelAluminumRemarks","http://pbs.twimg.com/media/DXzIvNNUQAAshlD.jpg","https://t.co/q92FDYZeUl","https://twitter.com/realDonaldTrump/status/971872339330781185/photo/1","photo","http://pbs.twimg.com/media/DXzIvNNUQAAshlD.jpg","https://t.co/q92FDYZeUl","https://twitter.com/realDonaldTrump/status/971872339330781185/photo/1",,,,"en",,,,,,,,,,,,,
"x971822550757138433",2018-03-08 18:58:46,"x25073877","realDonaldTrump","Great meeting with @Cabinet at the @WhiteHouse today! #MAGA https://t.co/InWj0QTosz","Twitter for iPhone",,,,FALSE,FALSE,48142,9215,"MAGA",,,,,"http://pbs.twimg.com/media/DXybcrdWkAANqrY.jpg","https://t.co/InWj0QTosz","https://twitter.com/realDonaldTrump/status/971822550757138433/photo/1","photo","http://pbs.twimg.com/media/DXybcrdWkAANqrY.jpg http://pbs.twimg.com/media/DXybcrhX0AA54wO.jpg http://pbs.twimg.com/media/DXybcr1X0AAiRy_.jpg http://pbs.twimg.com/media/DXybcrcXkAARZw2.jpg","https://t.co/InWj0QTosz https://t.co/InWj0QTosz https://t.co/InWj0QTosz https://t.co/InWj0QTosz","https://twitter.com/realDonaldTrump/status/971822550757138433/photo/1 https://twitter.com/realDonaldTrump/status/971822550757138433/photo/1 https://twitter.com/realDonaldTrump/status/971822550757138433/photo/1 https://twitter.com/realDonaldTrump/status/971822550757138433/photo/1",,"x818928162449068032 822215673812119553","Cabinet WhiteHouse","en",,,,,,,,,,,,,
"x971812821955735552",2018-03-08 18:20:06,"x25073877","realDonaldTrump","Happy #InternationalWomensDay

“First Lady Melania Trump to Present the 2018 International Women of Courage Award” https://t.co/EwYtFXGvn2","Twitter for iPhone",,,,FALSE,FALSE,58436,11833,"InternationalWomensDay",,"whitehouse.gov/briefings-stat…","https://t.co/EwYtFXGvn2","https://www.whitehouse.gov/briefings-statements/first-lady-melania-trump-present-2018-international-women-courage-award/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x971726862526361603",2018-03-08 12:38:32,"x25073877","realDonaldTrump","Looking forward to 3:30 P.M. meeting today at the White House. We have to protect &amp; build our Steel and Aluminum Industries while at the same time showing great flexibility and cooperation toward those that are real friends  and treat us fairly on both trade and the military.","Twitter for iPhone",,,,FALSE,FALSE,92653,19016,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971409845453762560",2018-03-07 15:38:49,"x25073877","realDonaldTrump","The U.S. is acting swiftly on Intellectual Property theft. We cannot allow this to happen as it has for many years!","Twitter for iPhone",,,,FALSE,FALSE,95127,19439,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971402791930552322",2018-03-07 15:10:48,"x25073877","realDonaldTrump","China has been asked to develop a plan for the year of a One Billion Dollar reduction in their massive Trade Deficit with the United States. Our relationship with China has been a very good one, and we look forward to seeing what ideas they come back with. We must act soon!","Twitter for iPhone",,,,FALSE,FALSE,86338,18786,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971349864125788160",2018-03-07 11:40:29,"x25073877","realDonaldTrump","From Bush 1 to present, our Country has lost more than 55,000 factories, 6,000,000 manufacturing jobs and accumulated Trade Deficits of more than 12 Trillion Dollars. Last year we had a Trade Deficit of almost 800 Billion Dollars. Bad Policies &amp; Leadership. Must WIN again!  #MAGA","Twitter for iPhone",,,,FALSE,FALSE,128316,35499,"MAGA",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971345895223676929",2018-03-07 11:24:42,"x25073877","realDonaldTrump","@MarkBurnettTV @RealRomaDowney From Bush 1 to present, our Country has lost more than 55,000 factories, 6,000,000 manufacturing jobs and accumulated Trade Deficits of more than 12 Trillion Dollars. Last year we had a Trade Deficit of almost 800 Billion Dollars. Bad policies &amp; leadership. Must win again!  #MAGA","Twitter for iPhone","x971187506300444677","x316865635","MarkBurnettTV",FALSE,FALSE,2767,1182,"MAGA",,,,,,,,,,,,,"x316865635 322293052","MarkBurnettTV RealRomaDowney","en",,,,,,,,,,,,,
"x971335759679709185",2018-03-07 10:44:26,"x25073877","realDonaldTrump","Great couple, great book! https://t.co/cLDI79rin8","Twitter for iPhone",,,,TRUE,FALSE,38216,7474,,,"twitter.com/markburnetttv/…","https://t.co/cLDI79rin8","https://twitter.com/markburnetttv/status/971187506300444677",,,,,,,,,,,"en","x971187506300444677","Congratulations to my incredible wife @RealRomaDowney on the release of her book #BoxofButterflies!! https://t.co/cqWF4hePGj https://t.co/bj1V5VzlRR",,,,,,,,,,,
"x971186041171439616",2018-03-07 00:49:30,"x25073877","realDonaldTrump","Will be making a decision soon on the appointment of new Chief Economic Advisor. Many people wanting the job - will choose wisely!","Twitter for iPhone",,,,FALSE,FALSE,87131,16391,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971025582061424640",2018-03-06 14:11:54,"x25073877","realDonaldTrump","Possible progress being made in talks with North Korea. For the first time in many years, a serious effort is being made by all parties concerned. The World is watching and waiting! May be false hope, but the U.S. is ready to go hard in either direction!","Twitter for iPhone",,,,FALSE,FALSE,121902,27586,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971019306388611073",2018-03-06 13:46:57,"x25073877","realDonaldTrump","Federal Judge in Maryland has just ruled that “President Trump has the right to end DACA.” President Obama had 8 years to fix this problem, and didn’t. I am waiting for the Dems, they are running for the hills!","Twitter for iPhone","x971013841395027968","x25073877","realDonaldTrump",FALSE,FALSE,85248,22400,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971013841395027968",2018-03-06 13:25:15,"x25073877","realDonaldTrump","Lowest rated Oscars in HISTORY. Problem is, we don’t have Stars anymore - except your President (just kidding, of course)!","Twitter for iPhone",,,,FALSE,FALSE,211993,58693,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971009285181276160",2018-03-06 13:07:08,"x25073877","realDonaldTrump","RT @EricTrump: Congratulations @FoxNews: Fox has 15 of the top 20 shows with @SeanHannity and @TuckerCarlson leading the pack at 1st and 2n…","Twitter for iPhone",,,,FALSE,TRUE,0,18489,,,,,,,,,,,,,,"x39349894 1367531 41634520 22703645","EricTrump FoxNews seanhannity TuckerCarlson","en",,,"x970632483502002176","Congratulations @FoxNews: Fox has 15 of the top 20 shows with @SeanHannity and @TuckerCarlson leading the pack at 1st and 2nd respectively. CNN has become totally irrelevant, down 19% from last year with only 1 show in the Top 25 (#24th). https://t.co/5IcwYEbFRR",,,,,,,,,
"x971008891751485440",2018-03-06 13:05:34,"x25073877","realDonaldTrump","We will see what happens! https://t.co/Y1qxoAUfd9","Twitter for iPhone",,,,TRUE,FALSE,39208,9810,,,"twitter.com/drudge_report/…","https://t.co/Y1qxoAUfd9","https://twitter.com/drudge_report/status/970627841535520769",,,,,,,,,,,"en","x970627841535520769","Kim Jong Un Hosts Seoul Envoys First Time Since Taking Power... https://t.co/qNp1JoAOAT",,,,,,,,,,,
"x971008238673068038",2018-03-06 13:02:59,"x25073877","realDonaldTrump","We are getting it done - jobs and security! https://t.co/Ui8bubj7Yr","Twitter for iPhone",,,,TRUE,FALSE,52816,12905,,,"twitter.com/drudge_report/…","https://t.co/Ui8bubj7Yr","https://twitter.com/drudge_report/status/970618970087636994",,,,,,,,,,,"en","x970618970087636994","BOOM: USA Set to Be World's Largest Oil Producer... https://t.co/xYkZpMN0Yb",,,,,,,,,,,
"x971007733313961984",2018-03-06 13:00:58,"x25073877","realDonaldTrump","Total inaction on DACA by Dems. Where are you? A deal can be made!","Twitter for iPhone",,,,FALSE,FALSE,72201,15245,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971006379375972354",2018-03-06 12:55:35,"x25073877","realDonaldTrump","The new Fake News narrative is that there is CHAOS in the White House. Wrong! People will always come &amp; go, and I want strong dialogue before making a final decision. I still have some people that I want to change (always seeking perfection). There is no Chaos, only great Energy!","Twitter for iPhone",,,,FALSE,FALSE,97584,22524,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970760324126212096",2018-03-05 20:37:51,"x25073877","realDonaldTrump","It’s March 5th and the Democrats are nowhere to be found on DACA. Gave them 6 months, they just don’t care. Where are they? We are ready to make a deal!","Twitter for iPhone",,,,FALSE,FALSE,113473,29607,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970650759091163137",2018-03-05 13:22:29,"x25073877","realDonaldTrump","Why did the Obama Administration start an investigation into the Trump Campaign (with zero proof of wrongdoing) long before the Election in November? Wanted to discredit so Crooked H would win. Unprecedented. Bigger than Watergate! Plus, Obama did NOTHING about Russian meddling.","Twitter for iPhone",,,,FALSE,FALSE,130569,38728,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970644394591309824",2018-03-05 12:57:12,"x25073877","realDonaldTrump","To protect our Country we must protect American Steel! #AMERICA FIRST","Twitter for iPhone",,,,FALSE,FALSE,83508,17235,"AMERICA",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970628441115643904",2018-03-05 11:53:48,"x25073877","realDonaldTrump","...treat our farmers much better. Highly restrictive. Mexico must do much more on stopping drugs from pouring into the U.S. They have not done what needs to be done. Millions of people addicted and dying.","Twitter for iPhone",,,,FALSE,FALSE,85639,17963,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970626966004162560",2018-03-05 11:47:56,"x25073877","realDonaldTrump","We have large trade deficits with Mexico and Canada. NAFTA, which is under renegotiation right now, has been a bad deal for U.S.A. Massive relocation of companies &amp; jobs. Tariffs on Steel and Aluminum will only come off if new &amp; fair NAFTA agreement is signed. Also, Canada must..","Twitter for iPhone",,,,FALSE,FALSE,81869,19112,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970451373681790978",2018-03-05 00:10:12,"x25073877","realDonaldTrump","We are on the losing side of almost all trade deals. Our friends and enemies have taken advantage of the U.S. for many years. Our Steel and Aluminum industries are dead. Sorry, it’s time for a change! MAKE AMERICA GREAT AGAIN!","Twitter for iPhone",,,,FALSE,FALSE,117071,26316,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970353692938469377",2018-03-04 17:42:03,"x25073877","realDonaldTrump","The Gridiron Dinner last night was great fun. I am accomplishing a lot in Washington and have never had a better time doing something, and especially since this is for the American People!","Twitter for iPhone",,,,FALSE,FALSE,101798,19764,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969994273121820672",2018-03-03 17:53:50,"x25073877","realDonaldTrump","If the E.U. wants to further increase their already massive tariffs and barriers on U.S. companies doing business there, we will simply apply a Tax on their Cars which freely pour into the U.S. They make it impossible for our cars (and more) to sell there. Big trade imbalance!","Twitter for iPhone",,,,FALSE,FALSE,124124,30513,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969991653393039361",2018-03-03 17:43:26,"x25073877","realDonaldTrump","The United States has an $800 Billion Dollar Yearly Trade Deficit because of our “very stupid” trade deals and policies. Our jobs and wealth are being given to other countries that have taken advantage of us for years. They laugh at what fools our leaders have been. No more!","Twitter for iPhone",,,,FALSE,FALSE,129582,30719,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969989251537481730",2018-03-03 17:33:53,"x25073877","realDonaldTrump","Mainstream Media in U.S. is being mocked all over the world. They’ve gone CRAZY! https://t.co/4UGYuJpUA7","Twitter for iPhone",,,,TRUE,FALSE,74301,20344,,,"twitter.com/donaldjtrumpjr…","https://t.co/4UGYuJpUA7","https://twitter.com/donaldjtrumpjr/status/969918871355478016",,,,,,,,,,,"en","x969918871355478016","Mark Levin: The attacks on Trump and his family are 'unparalleled in American history!' https://t.co/ZuMvbssfvj",,,,,,,,,,,
"x969939200933056512",2018-03-03 14:15:00,"x25073877","realDonaldTrump","Happy National Anthem Day! https://t.co/cf1eugMbKU","Twitter for iPhone",,,,TRUE,FALSE,94109,21652,,,"twitter.com/realdonaldtrum…","https://t.co/cf1eugMbKU","https://twitter.com/realdonaldtrump/status/967083810981597185",,,,,,,,,,,"en","x967083810981597185","We salute our great American flag, we put our hands on our hearts for the pledge of Allegiance, and we all PROUDLY STAND for the National Anthem. #CPAC2018 https://t.co/qGKW2xGjP0",,,,,,,,,,,
"x969660692419657728",2018-03-02 19:48:19,"x25073877","realDonaldTrump","REST IN PEACE BILLY GRAHAM! https://t.co/2qMoUccVC2","Twitter for iPhone",,,,FALSE,FALSE,111803,22215,,,,,,"http://pbs.twimg.com/media/DXTtO-sUQAAfxtQ.jpg","https://t.co/2qMoUccVC2","https://twitter.com/realDonaldTrump/status/969660692419657728/photo/1","photo","http://pbs.twimg.com/media/DXTtO-sUQAAfxtQ.jpg http://pbs.twimg.com/media/DXTtO-uVwAAEZUQ.jpg http://pbs.twimg.com/media/DXTtO92V4AA41bA.jpg http://pbs.twimg.com/media/DXTtO90UMAAznNU.jpg","https://t.co/2qMoUccVC2 https://t.co/2qMoUccVC2 https://t.co/2qMoUccVC2 https://t.co/2qMoUccVC2","https://twitter.com/realDonaldTrump/status/969660692419657728/photo/1 https://twitter.com/realDonaldTrump/status/969660692419657728/photo/1 https://twitter.com/realDonaldTrump/status/969660692419657728/photo/1 https://twitter.com/realDonaldTrump/status/969660692419657728/photo/1",,,,"en",,,,,,,,,,,,,
"x969572374977839106",2018-03-02 13:57:22,"x25073877","realDonaldTrump","When a country Taxes our products coming in at, say, 50%, and we Tax the same product coming into our country at ZERO, not fair or smart. We will soon be starting RECIPROCAL TAXES so that we will charge the same thing as they charge us. $800 Billion Trade Deficit-have no choice!","Twitter for iPhone",,,,FALSE,FALSE,123511,30793,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969558431802806272",2018-03-02 13:01:58,"x25073877","realDonaldTrump","We must protect our country and our workers. Our steel industry is in bad shape. IF YOU DON’T HAVE STEEL, YOU DON’T HAVE A COUNTRY!","Twitter for iPhone",,,,FALSE,FALSE,103606,21775,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969532384285687808",2018-03-02 11:18:28,"x25073877","realDonaldTrump","Eric, we are all with you and your family! Look forward to seeing you back on T.V. https://t.co/d6y3Q00BSy","Twitter for iPhone",,,,TRUE,FALSE,54545,11946,,,"twitter.com/ericbolling/st…","https://t.co/d6y3Q00BSy","https://twitter.com/ericbolling/status/969322148446785537",,,,,,,,,,,"en","x969322148446785537","Here is a preview of the @WhiteHouse new opioid awareness initiative the #CrisisNextDoor. 

https://t.co/ELBJUUHziW

Spread this far and wide.. you just may save a life.",,,,,,,,,,,
"x969529668234829825",2018-03-02 11:07:40,"x25073877","realDonaldTrump","Alec Baldwin, whose dying mediocre career was saved by his terrible impersonation of me on SNL, now says playing me was agony. Alec, it was agony for those who were forced to watch. Bring back Darrell Hammond, funnier and a far greater talent!","Twitter for iPhone",,,,FALSE,FALSE,140394,28378,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969525362580484098",2018-03-02 10:50:34,"x25073877","realDonaldTrump","When a country (USA) is losing many billions of dollars on trade with virtually every country it does business with, trade wars are good, and easy to win. Example, when we are down $100 billion with a certain country and they get cute, don’t trade anymore-we win big. It’s easy!","Twitter for iPhone",,,,FALSE,FALSE,100535,22585,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969408165308747777",2018-03-02 03:04:51,"x25073877","realDonaldTrump","Good (Great) meeting in the Oval Office tonight with the NRA!","Twitter for iPhone",,,,FALSE,FALSE,93536,17286,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969406846602752000",2018-03-02 02:59:37,"x25073877","realDonaldTrump","RT @IvankaTrump: My OpEd on the importance of #YouthSports participation and how this Administration is seeking to lift barriers so all our…","Twitter for iPhone",,,,FALSE,TRUE,0,6250,"YouthSports",,,,,,,,,,,,,"x52544275","IvankaTrump","en",,,"x968610567341707264","My OpEd on the importance of #YouthSports participation and how this Administration is seeking to lift barriers so all our nation’s children can engage in sports and play: https://t.co/VNdUW2UMyQ",,,,,,,,,
"x969406584534257671",2018-03-02 02:58:35,"x25073877","realDonaldTrump","RT @Scavino45: “Trump Comes Through — Saves $1.4 Billion On New Air Force One” https://t.co/cN3TAQywpR","Twitter for iPhone",,,,FALSE,TRUE,0,10275,,,"dailycaller.com/2018/02/27/tru…","https://t.co/cN3TAQywpR","http://dailycaller.com/2018/02/27/trump-saves-1-4-billion-air-force-one/",,,,,,,,,"x823367015830323201","Scavino45","en",,,"x968566687997091840","“Trump Comes Through — Saves $1.4 Billion On New Air Force One” https://t.co/cN3TAQywpR",,,,,,,,,
"x969374909209239552",2018-03-02 00:52:43,"x25073877","realDonaldTrump","Manufacturing growing at the fastest pace in almost two decades!","Twitter for iPhone",,,,FALSE,FALSE,75518,14655,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969374597127778304",2018-03-02 00:51:28,"x25073877","realDonaldTrump","Jobless claims at a 49 year low!","Twitter for iPhone",,,,FALSE,FALSE,75824,15122,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969324283036971009",2018-03-01 21:31:32,"x25073877","realDonaldTrump","Together, we will face this challenge as a national family with conviction, with unity, and with a commitment to love and support our neighbors in times of dire need. Working together, we will defeat this #OpioidEpidemic.
Full Opioid Summit: https://t.co/qqfeVr4BBf https://t.co/oFvr0DJMEf","Media Studio",,,,FALSE,FALSE,51855,11723,"OpioidEpidemic",,"45.wh.gov/apMkN9","https://t.co/qqfeVr4BBf","http://45.wh.gov/apMkN9","http://pbs.twimg.com/media/DXO6x90V4AA6zKV.jpg","https://t.co/oFvr0DJMEf","https://twitter.com/realDonaldTrump/status/969324283036971009/video/1","photo","http://pbs.twimg.com/media/DXO6x90V4AA6zKV.jpg","https://t.co/oFvr0DJMEf","https://twitter.com/realDonaldTrump/status/969324283036971009/video/1",,,,"en",,,,,,,,,,,,,
"x969311530733981698",2018-03-01 20:40:52,"x25073877","realDonaldTrump","“Consumer Confidence in February Highest Since November 2000” https://t.co/UgAJRawExx","Twitter for iPhone",,,,FALSE,FALSE,47109,10572,,,"shopfloor.org/2018/02/confer…","https://t.co/UgAJRawExx","http://www.shopfloor.org/2018/02/conference-board-consumer-confidence-february-highest-since-november-2000/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969277822920470530",2018-03-01 18:26:55,"x25073877","realDonaldTrump","“Manufacturing in U.S. Expands at Fastest Pace Since May 2004” https://t.co/XZkwS8tTml","Twitter for iPhone",,,,FALSE,FALSE,48765,11380,,,"bloomberg.com/news/articles/…","https://t.co/XZkwS8tTml","https://www.bloomberg.com/news/articles/2018-03-01/manufacturing-in-u-s-expands-at-fastest-pace-since-may-2004",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969272683061022721",2018-03-01 18:06:30,"x25073877","realDonaldTrump","Unemployment filings are at their lowest level in over 48 years. Great news for workers and JOBS, JOBS, JOBS! #MAGA https://t.co/SzHTarzfrW","Twitter for iPhone",,,,TRUE,FALSE,59179,14976,"MAGA",,"twitter.com/usdol/status/9…","https://t.co/SzHTarzfrW","https://twitter.com/usdol/status/969239628921425921",,,,,,,,,,,"en","x969239628921425921","New jobless claims dropped to 210,000 last week, and the 4-week moving average was 220,500. Both figures were the lowest since 1969. https://t.co/QUdBIrgH52 https://t.co/5xEdJFGdwY",,,,,,,,,,,
"x969183644756660224",2018-03-01 12:12:42,"x25073877","realDonaldTrump","Our Steel and Aluminum industries (and many others) have been decimated by decades of unfair trade and bad policy with countries from around the world. We must not let our country, companies and workers be taken advantage of any longer. We want free, fair and SMART TRADE!","Twitter for iPhone",,,,FALSE,FALSE,103438,22588,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
